date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-09-19,ATH@CLE,ATH,CLE,6:10 PM ET,KXMLBF5-26SEP191810ATHCLE,KXMLBF5-26SEP191810ATHCLE-ATH,F5 AWAY wins — ATH@CLE,away,36.0,38.0,62.0,64.0,37.0,37.0,37.0,38.0,31.55,-5.45,-6.45,-1.645,38.0,2026-09-19T18:25:05Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-19,ATH@CLE,ATH,CLE,6:10 PM ET,KXMLBF5-26SEP191810ATHCLE,KXMLBF5-26SEP191810ATHCLE-CLE,F5 HOME wins — ATH@CLE,home,47.0,48.0,52.0,53.0,47.5,48.0,47.5,48.0,50.81,3.31,2.81,0.717,48.0,2026-09-19T18:25:05Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-19,ATH@CLE,ATH,CLE,6:10 PM ET,KXMLBF5-26SEP191810ATHCLE,KXMLBF5-26SEP191810ATHCLE-TIE,F5 TIE wins — ATH@CLE,tie,15.0,17.0,83.0,85.0,16.0,16.0,16.0,17.0,,,,,17.0,2026-09-19T18:25:05Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-19,ATL@HOU,ATL,HOU,7:10 PM ET,KXMLBF5-26SEP191910ATLHOU,KXMLBF5-26SEP191910ATLHOU-ATL,F5 AWAY wins — ATL@HOU,away,39.0,40.0,60.0,61.0,39.5,40.0,39.5,40.0,34.87,-4.63,-5.13,-1.308,40.0,2026-09-19T18:25:05Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-19,ATL@HOU,ATL,HOU,7:10 PM ET,KXMLBF5-26SEP191910ATLHOU,KXMLBF5-26SEP191910ATLHOU-HOU,F5 HOME wins — ATL@HOU,home,45.0,46.0,54.0,55.0,45.5,46.0,45.5,46.0,45.68,0.18,-0.32,-0.082,46.0,2026-09-19T18:25:05Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-19,ATL@HOU,ATL,HOU,7:10 PM ET,KXMLBF5-26SEP191910ATLHOU,KXMLBF5-26SEP191910ATLHOU-TIE,F5 TIE wins — ATL@HOU,tie,15.0,16.0,84.0,85.0,15.5,17.0,15.5,16.0,,,,,16.0,2026-09-19T18:25:05Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-19,BOS@TB,BOS,TB,4:10 PM ET,KXMLBF5-26SEP191610BOSTB,KXMLBF5-26SEP191610BOSTB-BOS,F5 AWAY wins — BOS@TB,away,34.0,35.0,65.0,66.0,34.5,35.0,34.5,35.0,34.25,-0.25,-0.75,-0.191,35.0,2026-09-19T18:25:05Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-19,BOS@TB,BOS,TB,4:10 PM ET,KXMLBF5-26SEP191610BOSTB,KXMLBF5-26SEP191610BOSTB-TB,F5 HOME wins — BOS@TB,home,48.0,49.0,51.0,52.0,48.5,48.0,48.5,49.0,46.14,-2.36,-2.86,-0.729,49.0,2026-09-19T18:25:05Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-19,BOS@TB,BOS,TB,4:10 PM ET,KXMLBF5-26SEP191610BOSTB,KXMLBF5-26SEP191610BOSTB-TIE,F5 TIE wins — BOS@TB,tie,17.0,18.0,82.0,83.0,17.5,18.0,17.5,18.0,,,,,18.0,2026-09-19T18:25:05Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-19,CHC@CIN,CHC,CIN,6:40 PM ET,KXMLBF5-26SEP191840CHCCIN,KXMLBF5-26SEP191840CHCCIN-CHC,F5 AWAY wins — CHC@CIN,away,46.0,48.0,52.0,54.0,47.0,47.0,47.0,48.0,56.91,9.91,8.91,2.272,48.0,2026-09-19T18:25:05Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
