date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-07-07,ATH@DET,ATH,DET,6:40 PM ET,KXMLBF5-26JUL071840ATHDET,KXMLBF5-26JUL071840ATHDET-ATH,F5 AWAY wins — ATH@DET,away,29.0,30.0,70.0,71.0,29.5,30.0,29.5,30.0,,,,,30.0,2026-07-07T21:59:06Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-07,ATH@DET,ATH,DET,6:40 PM ET,KXMLBF5-26JUL071840ATHDET,KXMLBF5-26JUL071840ATHDET-DET,F5 HOME wins — ATH@DET,home,56.0,57.0,43.0,44.0,56.5,57.0,56.5,57.0,,,,,57.0,2026-07-07T21:59:06Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-07,ATH@DET,ATH,DET,6:40 PM ET,KXMLBF5-26JUL071840ATHDET,KXMLBF5-26JUL071840ATHDET-TIE,F5 TIE wins — ATH@DET,tie,15.0,16.0,84.0,85.0,15.5,16.0,15.5,16.0,,,,,16.0,2026-07-07T21:59:06Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-07,ATL@PIT,ATL,PIT,6:40 PM ET,KXMLBF5-26JUL071840ATLPIT,KXMLBF5-26JUL071840ATLPIT-ATL,F5 AWAY wins — ATL@PIT,away,35.0,36.0,64.0,65.0,35.5,36.0,35.5,36.0,,,,,36.0,2026-07-07T21:59:06Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-07,ATL@PIT,ATL,PIT,6:40 PM ET,KXMLBF5-26JUL071840ATLPIT,KXMLBF5-26JUL071840ATLPIT-PIT,F5 HOME wins — ATL@PIT,home,49.0,50.0,50.0,51.0,49.5,50.0,49.5,50.0,,,,,50.0,2026-07-07T21:59:06Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-07,ATL@PIT,ATL,PIT,6:40 PM ET,KXMLBF5-26JUL071840ATLPIT,KXMLBF5-26JUL071840ATLPIT-TIE,F5 TIE wins — ATL@PIT,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-07-07T21:59:06Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-07,AZ@SD,AZ,SD,9:40 PM ET,KXMLBF5-26JUL072140AZSD,KXMLBF5-26JUL072140AZSD-AZ,F5 AWAY wins — AZ@SD,away,40.0,41.0,59.0,60.0,40.5,41.0,40.5,41.0,,,,,41.0,2026-07-07T21:59:06Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-07,AZ@SD,AZ,SD,9:40 PM ET,KXMLBF5-26JUL072140AZSD,KXMLBF5-26JUL072140AZSD-SD,F5 HOME wins — AZ@SD,home,43.0,45.0,55.0,57.0,44.0,45.0,44.0,45.0,,,,,45.0,2026-07-07T21:59:06Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-07,AZ@SD,AZ,SD,9:40 PM ET,KXMLBF5-26JUL072140AZSD,KXMLBF5-26JUL072140AZSD-TIE,F5 TIE wins — AZ@SD,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-07-07T21:59:06Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-07,BOS@CWS,BOS,CWS,7:40 PM ET,KXMLBF5-26JUL071940BOSCWS,KXMLBF5-26JUL071940BOSCWS-BOS,F5 AWAY wins — BOS@CWS,away,46.0,47.0,53.0,54.0,46.5,47.0,46.5,47.0,60.41,13.91,13.41,3.42,47.0,2026-07-07T21:59:06Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
