date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-08-25,BAL@STL,BAL,STL,7:45 PM ET,KXMLBF5-26AUG251945BALSTL,KXMLBF5-26AUG251945BALSTL-BAL,F5 AWAY wins — BAL@STL,away,84.0,86.0,14.0,16.0,85.0,86.0,85.0,86.0,,,,,86.0,2026-08-26T00:32:22Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,BAL@STL,BAL,STL,7:45 PM ET,KXMLBF5-26AUG251945BALSTL,KXMLBF5-26AUG251945BALSTL-STL,F5 HOME wins — BAL@STL,home,8.0,9.0,91.0,92.0,8.5,7.0,8.5,9.0,,,,,9.0,2026-08-26T00:32:22Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,BAL@STL,BAL,STL,7:45 PM ET,KXMLBF5-26AUG251945BALSTL,KXMLBF5-26AUG251945BALSTL-TIE,F5 TIE wins — BAL@STL,tie,6.0,8.0,92.0,94.0,7.0,7.0,7.0,8.0,,,,,8.0,2026-08-26T00:32:22Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,BOS@MIA,BOS,MIA,6:40 PM ET,,,,unknown,,,,,,,,,,,,,,2026-08-26T00:32:22Z,none,F5_MARKET_ABSENT,F5_TIE_MARKET_UNMAPPED
2026-08-25,CHC@AZ,CHC,AZ,9:40 PM ET,KXMLBF5-26AUG252140CHCAZ,KXMLBF5-26AUG252140CHCAZ-CHC,F5 AWAY wins — CHC@AZ,away,41.0,42.0,58.0,59.0,41.5,42.0,41.5,42.0,50.46,8.96,8.46,2.157,42.0,2026-08-26T00:32:22Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,CHC@AZ,CHC,AZ,9:40 PM ET,KXMLBF5-26AUG252140CHCAZ,KXMLBF5-26AUG252140CHCAZ-AZ,F5 HOME wins — CHC@AZ,home,41.0,42.0,58.0,59.0,41.5,42.0,41.5,42.0,,,,,42.0,2026-08-26T00:32:22Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,CHC@AZ,CHC,AZ,9:40 PM ET,KXMLBF5-26AUG252140CHCAZ,KXMLBF5-26AUG252140CHCAZ-TIE,F5 TIE wins — CHC@AZ,tie,16.0,17.0,83.0,84.0,16.5,17.0,16.5,17.0,,,,,17.0,2026-08-26T00:32:22Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,CIN@SF,CIN,SF,9:45 PM ET,KXMLBF5-26AUG252145CINSF,KXMLBF5-26AUG252145CINSF-CIN,F5 AWAY wins — CIN@SF,away,40.0,41.0,59.0,60.0,40.5,40.0,40.5,41.0,,,,,41.0,2026-08-26T00:32:22Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,CIN@SF,CIN,SF,9:45 PM ET,KXMLBF5-26AUG252145CINSF,KXMLBF5-26AUG252145CINSF-SF,F5 HOME wins — CIN@SF,home,41.0,42.0,58.0,59.0,41.5,43.0,41.5,42.0,,,,,42.0,2026-08-26T00:32:22Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,CIN@SF,CIN,SF,9:45 PM ET,KXMLBF5-26AUG252145CINSF,KXMLBF5-26AUG252145CINSF-TIE,F5 TIE wins — CIN@SF,tie,15.0,17.0,83.0,85.0,16.0,17.0,16.0,17.0,,,,,17.0,2026-08-26T00:32:22Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,CLE@LAA,CLE,LAA,9:38 PM ET,KXMLBF5-26AUG252138CLELAA,KXMLBF5-26AUG252138CLELAA-CLE,F5 AWAY wins — CLE@LAA,away,46.0,47.0,53.0,54.0,46.5,48.0,46.5,47.0,,,,,47.0,2026-08-26T00:32:22Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,CLE@LAA,CLE,LAA,9:38 PM ET,KXMLBF5-26AUG252138CLELAA,KXMLBF5-26AUG252138CLELAA-LAA,F5 HOME wins — CLE@LAA,home,33.0,34.0,66.0,67.0,33.5,34.0,33.5,34.0,,,,,34.0,2026-08-26T00:32:22Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-25,CLE@LAA,CLE,LAA,9:38 PM ET,KXMLBF5-26AUG252138CLELAA,KXMLBF5-26AUG252138CLELAA-TIE,F5 TIE wins — CLE@LAA,tie,17.0,18.0,82.0,83.0,17.5,18.0,17.5,18.0,,,,,18.0,2026-08-26T00:32:22Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
