date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-08-04,ATH@CIN,ATH,CIN,6:40 PM ET,KXMLBF5-26AUG041840ATHCIN,KXMLBF5-26AUG041840ATHCIN-ATH,F5 AWAY wins — ATH@CIN,away,38.0,39.0,61.0,62.0,38.5,39.0,38.5,39.0,45.18,6.68,6.18,1.576,39.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,ATH@CIN,ATH,CIN,6:40 PM ET,KXMLBF5-26AUG041840ATHCIN,KXMLBF5-26AUG041840ATHCIN-CIN,F5 HOME wins — ATH@CIN,home,46.0,47.0,53.0,54.0,46.5,47.0,46.5,47.0,,,,,47.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,ATH@CIN,ATH,CIN,6:40 PM ET,KXMLBF5-26AUG041840ATHCIN,KXMLBF5-26AUG041840ATHCIN-TIE,F5 TIE wins — ATH@CIN,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,CWS@BOS,CWS,BOS,7:10 PM ET,KXMLBF5-26AUG041910CWSBOS,KXMLBF5-26AUG041910CWSBOS-CWS,F5 AWAY wins — CWS@BOS,away,38.0,39.0,61.0,62.0,38.5,38.0,38.5,39.0,47.54,9.04,8.54,2.178,39.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,CWS@BOS,CWS,BOS,7:10 PM ET,KXMLBF5-26AUG041910CWSBOS,KXMLBF5-26AUG041910CWSBOS-BOS,F5 HOME wins — CWS@BOS,home,47.0,48.0,52.0,53.0,47.5,48.0,47.5,48.0,,,,,48.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,CWS@BOS,CWS,BOS,7:10 PM ET,KXMLBF5-26AUG041910CWSBOS,KXMLBF5-26AUG041910CWSBOS-TIE,F5 TIE wins — CWS@BOS,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,DET@SEA,DET,SEA,9:40 PM ET,KXMLBF5-26AUG042140DETSEA,KXMLBF5-26AUG042140DETSEA-DET,F5 AWAY wins — DET@SEA,away,39.0,40.0,60.0,61.0,39.5,40.0,39.5,40.0,50.12,10.62,10.12,2.581,40.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,DET@SEA,DET,SEA,9:40 PM ET,KXMLBF5-26AUG042140DETSEA,KXMLBF5-26AUG042140DETSEA-SEA,F5 HOME wins — DET@SEA,home,43.0,45.0,55.0,57.0,44.0,45.0,44.0,45.0,,,,,45.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,DET@SEA,DET,SEA,9:40 PM ET,KXMLBF5-26AUG042140DETSEA,KXMLBF5-26AUG042140DETSEA-TIE,F5 TIE wins — DET@SEA,tie,15.0,16.0,84.0,85.0,15.5,16.0,15.5,16.0,,,,,16.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,LAA@BAL,LAA,BAL,6:35 PM ET,KXMLBF5-26AUG041835LAABAL,KXMLBF5-26AUG041835LAABAL-LAA,F5 AWAY wins — LAA@BAL,away,35.0,36.0,64.0,65.0,35.5,36.0,35.5,36.0,,,,,36.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,LAA@BAL,LAA,BAL,6:35 PM ET,KXMLBF5-26AUG041835LAABAL,KXMLBF5-26AUG041835LAABAL-BAL,F5 HOME wins — LAA@BAL,home,49.0,50.0,50.0,51.0,49.5,50.0,49.5,50.0,,,,,50.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,LAA@BAL,LAA,BAL,6:35 PM ET,KXMLBF5-26AUG041835LAABAL,KXMLBF5-26AUG041835LAABAL-TIE,F5 TIE wins — LAA@BAL,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,LAD@CHC,LAD,CHC,8:05 PM ET,KXMLBF5-26AUG042005LADCHC,KXMLBF5-26AUG042005LADCHC-LAD,F5 AWAY wins — LAD@CHC,away,58.0,59.0,41.0,42.0,58.5,59.0,58.5,59.0,,,,,59.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,LAD@CHC,LAD,CHC,8:05 PM ET,KXMLBF5-26AUG042005LADCHC,KXMLBF5-26AUG042005LADCHC-CHC,F5 HOME wins — LAD@CHC,home,28.0,30.0,70.0,72.0,29.0,29.0,29.0,30.0,,,,,30.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,LAD@CHC,LAD,CHC,8:05 PM ET,KXMLBF5-26AUG042005LADCHC,KXMLBF5-26AUG042005LADCHC-TIE,F5 TIE wins — LAD@CHC,tie,13.0,14.0,86.0,87.0,13.5,14.0,13.5,14.0,,,,,14.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,MIA@ATL,MIA,ATL,7:15 PM ET,KXMLBF5-26AUG041915MIAATL,KXMLBF5-26AUG041915MIAATL-MIA,F5 AWAY wins — MIA@ATL,away,36.0,37.0,63.0,64.0,36.5,37.0,36.5,37.0,,,,,37.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,MIA@ATL,MIA,ATL,7:15 PM ET,KXMLBF5-26AUG041915MIAATL,KXMLBF5-26AUG041915MIAATL-ATL,F5 HOME wins — MIA@ATL,home,48.0,49.0,51.0,52.0,48.5,49.0,48.5,49.0,,,,,49.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,MIA@ATL,MIA,ATL,7:15 PM ET,KXMLBF5-26AUG041915MIAATL,KXMLBF5-26AUG041915MIAATL-TIE,F5 TIE wins — MIA@ATL,tie,13.0,15.0,85.0,87.0,14.0,13.0,14.0,15.0,,,,,15.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,MIN@KC,MIN,KC,7:40 PM ET,KXMLBF5-26AUG041940MINKC,KXMLBF5-26AUG041940MINKC-MIN,F5 AWAY wins — MIN@KC,away,50.0,51.0,49.0,50.0,50.5,51.0,50.5,51.0,,,,,51.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,MIN@KC,MIN,KC,7:40 PM ET,KXMLBF5-26AUG041940MINKC,KXMLBF5-26AUG041940MINKC-KC,F5 HOME wins — MIN@KC,home,35.0,36.0,64.0,65.0,35.5,36.0,35.5,36.0,,,,,36.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,MIN@KC,MIN,KC,7:40 PM ET,KXMLBF5-26AUG041940MINKC,KXMLBF5-26AUG041940MINKC-TIE,F5 TIE wins — MIN@KC,tie,13.0,14.0,86.0,87.0,13.5,14.0,13.5,14.0,,,,,14.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,NYM@CLE,NYM,CLE,6:40 PM ET,KXMLBF5-26AUG041840NYMCLE,KXMLBF5-26AUG041840NYMCLE-NYM,F5 AWAY wins — NYM@CLE,away,36.0,37.0,63.0,64.0,36.5,38.0,36.5,37.0,,,,,37.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,NYM@CLE,NYM,CLE,6:40 PM ET,KXMLBF5-26AUG041840NYMCLE,KXMLBF5-26AUG041840NYMCLE-CLE,F5 HOME wins — NYM@CLE,home,46.0,47.0,53.0,54.0,46.5,47.0,46.5,47.0,,,,,47.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,NYM@CLE,NYM,CLE,6:40 PM ET,KXMLBF5-26AUG041840NYMCLE,KXMLBF5-26AUG041840NYMCLE-TIE,F5 TIE wins — NYM@CLE,tie,16.0,18.0,82.0,84.0,17.0,16.0,17.0,18.0,,,,,18.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,PIT@MIL,PIT,MIL,7:40 PM ET,KXMLBF5-26AUG041940PITMIL,KXMLBF5-26AUG041940PITMIL-PIT,F5 AWAY wins — PIT@MIL,away,34.0,35.0,65.0,66.0,34.5,35.0,34.5,35.0,,,,,35.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,PIT@MIL,PIT,MIL,7:40 PM ET,KXMLBF5-26AUG041940PITMIL,KXMLBF5-26AUG041940PITMIL-MIL,F5 HOME wins — PIT@MIL,home,47.0,48.0,52.0,53.0,47.5,47.0,47.5,48.0,,,,,48.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,PIT@MIL,PIT,MIL,7:40 PM ET,KXMLBF5-26AUG041940PITMIL,KXMLBF5-26AUG041940PITMIL-TIE,F5 TIE wins — PIT@MIL,tie,17.0,18.0,82.0,83.0,17.5,18.0,17.5,18.0,,,,,18.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,SD@AZ,SD,AZ,9:40 PM ET,KXMLBF5-26AUG042140SDAZ,KXMLBF5-26AUG042140SDAZ-SD,F5 AWAY wins — SD@AZ,away,37.0,39.0,61.0,63.0,38.0,38.0,38.0,39.0,43.87,5.87,4.87,1.242,39.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,SD@AZ,SD,AZ,9:40 PM ET,KXMLBF5-26AUG042140SDAZ,KXMLBF5-26AUG042140SDAZ-AZ,F5 HOME wins — SD@AZ,home,48.0,49.0,51.0,52.0,48.5,49.0,48.5,49.0,,,,,49.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,SD@AZ,SD,AZ,9:40 PM ET,KXMLBF5-26AUG042140SDAZ,KXMLBF5-26AUG042140SDAZ-TIE,F5 TIE wins — SD@AZ,tie,13.0,14.0,86.0,87.0,13.5,14.0,13.5,14.0,,,,,14.0,2026-08-04T21:27:25Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,SF@TEX,SF,TEX,8:05 PM ET,KXMLBF5-26AUG042005SFTEX,KXMLBF5-26AUG042005SFTEX-SF,F5 AWAY wins — SF@TEX,away,30.0,31.0,69.0,70.0,30.5,31.0,30.5,31.0,,,,,31.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-04,SF@TEX,SF,TEX,8:05 PM ET,KXMLBF5-26AUG042005SFTEX,KXMLBF5-26AUG042005SFTEX-TEX,F5 HOME wins — SF@TEX,home,53.0,54.0,46.0,47.0,53.5,55.0,53.5,54.0,,,,,54.0,2026-08-04T21:27:25Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
