date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-09-02,CWS@HOU,CWS,HOU,8:10 PM ET,KXMLBF5-26SEP022010CWSHOU,KXMLBF5-26SEP022010CWSHOU-CWS,F5 AWAY wins — CWS@HOU,away,17.0,18.0,82.0,83.0,17.5,21.0,17.5,18.0,,,,,18.0,2026-09-03T00:55:40Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,CWS@HOU,CWS,HOU,8:10 PM ET,KXMLBF5-26SEP022010CWSHOU,KXMLBF5-26SEP022010CWSHOU-HOU,F5 HOME wins — CWS@HOU,home,39.0,42.0,58.0,61.0,40.5,38.0,40.5,42.0,,,,,42.0,2026-09-03T00:55:40Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,CWS@HOU,CWS,HOU,8:10 PM ET,KXMLBF5-26SEP022010CWSHOU,KXMLBF5-26SEP022010CWSHOU-TIE,F5 TIE wins — CWS@HOU,tie,43.0,44.0,56.0,57.0,43.5,42.0,43.5,44.0,,,,,44.0,2026-09-03T00:55:40Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,DET@MIN,DET,MIN,7:40 PM ET,KXMLBF5-26SEP021940DETMIN,KXMLBF5-26SEP021940DETMIN-DET,F5 AWAY wins — DET@MIN,away,80.0,81.0,19.0,20.0,80.5,68.0,80.5,81.0,,,,,81.0,2026-09-03T00:55:40Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,DET@MIN,DET,MIN,7:40 PM ET,KXMLBF5-26SEP021940DETMIN,KXMLBF5-26SEP021940DETMIN-MIN,F5 HOME wins — DET@MIN,home,8.0,9.0,91.0,92.0,8.5,15.0,8.5,9.0,,,,,9.0,2026-09-03T00:55:40Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,DET@MIN,DET,MIN,7:40 PM ET,KXMLBF5-26SEP021940DETMIN,KXMLBF5-26SEP021940DETMIN-TIE,F5 TIE wins — DET@MIN,tie,9.0,10.0,90.0,91.0,9.5,15.0,9.5,10.0,,,,,10.0,2026-09-03T00:55:40Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,MIA@KC,MIA,KC,7:40 PM ET,KXMLBF5-26SEP021940MIAKC,KXMLBF5-26SEP021940MIAKC-MIA,F5 AWAY wins — MIA@KC,away,1.0,2.0,98.0,99.0,1.5,2.0,1.5,2.0,,,,,2.0,2026-09-03T00:55:40Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,MIA@KC,MIA,KC,7:40 PM ET,KXMLBF5-26SEP021940MIAKC,KXMLBF5-26SEP021940MIAKC-KC,F5 HOME wins — MIA@KC,home,96.0,97.0,3.0,4.0,96.5,97.0,96.5,97.0,,,,,97.0,2026-09-03T00:55:40Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,MIA@KC,MIA,KC,7:40 PM ET,KXMLBF5-26SEP021940MIAKC,KXMLBF5-26SEP021940MIAKC-TIE,F5 TIE wins — MIA@KC,tie,2.0,3.0,97.0,98.0,2.5,3.0,2.5,3.0,,,,,3.0,2026-09-03T00:55:40Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,MIL@CHC,MIL,CHC,7:40 PM ET,KXMLBF5-26SEP021940MILCHC,KXMLBF5-26SEP021940MILCHC-MIL,F5 AWAY wins — MIL@CHC,away,5.0,9.0,91.0,95.0,7.0,10.0,7.0,9.0,,,,,9.0,2026-09-03T00:55:40Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-02,MIL@CHC,MIL,CHC,7:40 PM ET,KXMLBF5-26SEP021940MILCHC,KXMLBF5-26SEP021940MILCHC-CHC,F5 HOME wins — MIL@CHC,home,49.0,82.0,18.0,51.0,65.5,82.0,65.5,82.0,,,,,82.0,2026-09-03T00:55:40Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
