date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-09-25,ATL@MIA,ATL,MIA,7:10 PM ET,KXMLBF5-26SEP251910ATLMIA,KXMLBF5-26SEP251910ATLMIA-ATL,F5 AWAY wins — ATL@MIA,away,0.0,1.0,99.0,100.0,,1.0,,1.0,,,,,1.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,ATL@MIA,ATL,MIA,7:10 PM ET,KXMLBF5-26SEP251910ATLMIA,KXMLBF5-26SEP251910ATLMIA-MIA,F5 HOME wins — ATL@MIA,home,12.0,36.0,64.0,88.0,24.0,34.0,24.0,36.0,,,,,36.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,ATL@MIA,ATL,MIA,7:10 PM ET,KXMLBF5-26SEP251910ATLMIA,KXMLBF5-26SEP251910ATLMIA-TIE,F5 TIE wins — ATL@MIA,tie,72.0,90.0,10.0,28.0,81.0,88.0,81.0,90.0,,,,,90.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,AZ@SD,AZ,SD,9:40 PM ET,KXMLBF5-26SEP252140AZSD,KXMLBF5-26SEP252140AZSD-AZ,F5 AWAY wins — AZ@SD,away,38.0,39.0,61.0,62.0,38.5,39.0,38.5,39.0,34.3,-4.2,-4.7,-1.199,39.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,AZ@SD,AZ,SD,9:40 PM ET,KXMLBF5-26SEP252140AZSD,KXMLBF5-26SEP252140AZSD-SD,F5 HOME wins — AZ@SD,home,44.0,45.0,55.0,56.0,44.5,44.0,44.5,45.0,45.83,1.33,0.83,0.212,45.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,AZ@SD,AZ,SD,9:40 PM ET,KXMLBF5-26SEP252140AZSD,KXMLBF5-26SEP252140AZSD-TIE,F5 TIE wins — AZ@SD,tie,15.0,16.0,84.0,85.0,15.5,16.0,15.5,16.0,,,,,16.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,CIN@TOR,CIN,TOR,7:07 PM ET,KXMLBF5-26SEP251907CINTOR,KXMLBF5-26SEP251907CINTOR-CIN,F5 AWAY wins — CIN@TOR,away,86.0,91.0,9.0,14.0,88.5,89.0,88.5,91.0,31.31,-57.19,-59.69,-15.221,91.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,CIN@TOR,CIN,TOR,7:07 PM ET,KXMLBF5-26SEP251907CINTOR,KXMLBF5-26SEP251907CINTOR-TOR,F5 HOME wins — CIN@TOR,home,5.0,7.0,93.0,95.0,6.0,6.0,6.0,7.0,48.84,42.84,41.84,10.669,7.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,CIN@TOR,CIN,TOR,7:07 PM ET,KXMLBF5-26SEP251907CINTOR,KXMLBF5-26SEP251907CINTOR-TIE,F5 TIE wins — CIN@TOR,tie,5.0,6.0,94.0,95.0,5.5,6.0,5.5,6.0,,,,,6.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,CLE@KC,CLE,KC,7:40 PM ET,KXMLBF5-26SEP251940CLEKC,KXMLBF5-26SEP251940CLEKC-CLE,F5 AWAY wins — CLE@KC,away,44.0,45.0,55.0,56.0,44.5,45.0,44.5,45.0,42.21,-2.29,-2.79,-0.711,45.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,CLE@KC,CLE,KC,7:40 PM ET,KXMLBF5-26SEP251940CLEKC,KXMLBF5-26SEP251940CLEKC-KC,F5 HOME wins — CLE@KC,home,36.0,39.0,61.0,64.0,37.5,39.0,37.5,39.0,36.47,-1.03,-2.53,-0.645,39.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,CLE@KC,CLE,KC,7:40 PM ET,KXMLBF5-26SEP251940CLEKC,KXMLBF5-26SEP251940CLEKC-TIE,F5 TIE wins — CLE@KC,tie,17.0,19.0,81.0,83.0,18.0,18.0,18.0,19.0,,,,,19.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,COL@CWS,COL,CWS,7:40 PM ET,KXMLBF5-26SEP251940COLCWS,KXMLBF5-26SEP251940COLCWS-COL,F5 AWAY wins — COL@CWS,away,7.0,13.0,87.0,93.0,10.0,13.0,10.0,13.0,19.66,9.66,6.66,1.698,13.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,COL@CWS,COL,CWS,7:40 PM ET,KXMLBF5-26SEP251940COLCWS,KXMLBF5-26SEP251940COLCWS-CWS,F5 HOME wins — COL@CWS,home,48.0,77.0,23.0,52.0,62.5,71.0,62.5,77.0,64.84,2.34,-12.16,-3.101,77.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,COL@CWS,COL,CWS,7:40 PM ET,KXMLBF5-26SEP251940COLCWS,KXMLBF5-26SEP251940COLCWS-TIE,F5 TIE wins — COL@CWS,tie,8.0,14.0,86.0,92.0,11.0,13.0,11.0,14.0,,,,,14.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,HOU@ATH,HOU,ATH,9:40 PM ET,KXMLBF5-26SEP252140HOUATH,KXMLBF5-26SEP252140HOUATH-HOU,F5 AWAY wins — HOU@ATH,away,51.0,52.0,48.0,49.0,51.5,52.0,51.5,52.0,54.38,2.88,2.38,0.607,52.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,HOU@ATH,HOU,ATH,9:40 PM ET,KXMLBF5-26SEP252140HOUATH,KXMLBF5-26SEP252140HOUATH-ATH,F5 HOME wins — HOU@ATH,home,33.0,35.0,65.0,67.0,34.0,35.0,34.0,35.0,27.92,-6.08,-7.08,-1.805,35.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,HOU@ATH,HOU,ATH,9:40 PM ET,KXMLBF5-26SEP252140HOUATH,KXMLBF5-26SEP252140HOUATH-TIE,F5 TIE wins — HOU@ATH,tie,13.0,15.0,85.0,87.0,14.0,15.0,14.0,15.0,,,,,15.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,LAA@SEA,LAA,SEA,10:10 PM ET,KXMLBF5-26SEP252210LAASEA,KXMLBF5-26SEP252210LAASEA-LAA,F5 AWAY wins — LAA@SEA,away,39.0,40.0,60.0,61.0,39.5,41.0,39.5,40.0,53.12,13.62,13.12,3.346,40.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,LAA@SEA,LAA,SEA,10:10 PM ET,KXMLBF5-26SEP252210LAASEA,KXMLBF5-26SEP252210LAASEA-SEA,F5 HOME wins — LAA@SEA,home,41.0,42.0,58.0,59.0,41.5,41.0,41.5,42.0,27.01,-14.49,-14.99,-3.822,42.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,LAA@SEA,LAA,SEA,10:10 PM ET,KXMLBF5-26SEP252210LAASEA,KXMLBF5-26SEP252210LAASEA-TIE,F5 TIE wins — LAA@SEA,tie,17.0,18.0,82.0,83.0,17.5,18.0,17.5,18.0,,,,,18.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,LAD@SF,LAD,SF,10:15 PM ET,KXMLBF5-26SEP252215LADSF,KXMLBF5-26SEP252215LADSF-LAD,F5 AWAY wins — LAD@SF,away,63.0,64.0,36.0,37.0,63.5,64.0,63.5,64.0,65.28,1.78,1.28,0.326,64.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,LAD@SF,LAD,SF,10:15 PM ET,KXMLBF5-26SEP252215LADSF,KXMLBF5-26SEP252215LADSF-SF,F5 HOME wins — LAD@SF,home,21.0,22.0,78.0,79.0,21.5,22.0,21.5,22.0,17.63,-3.87,-4.37,-1.114,22.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,LAD@SF,LAD,SF,10:15 PM ET,KXMLBF5-26SEP252215LADSF,KXMLBF5-26SEP252215LADSF-TIE,F5 TIE wins — LAD@SF,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,NYM@WSH,NYM,WSH,6:45 PM ET,KXMLBF5-26SEP251845NYMWSH,KXMLBF5-26SEP251845NYMWSH-NYM,F5 AWAY wins — NYM@WSH,away,4.0,7.0,93.0,96.0,5.5,5.0,5.5,7.0,,,,,7.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,NYM@WSH,NYM,WSH,6:45 PM ET,KXMLBF5-26SEP251845NYMWSH,KXMLBF5-26SEP251845NYMWSH-WSH,F5 HOME wins — NYM@WSH,home,80.0,95.0,5.0,20.0,87.5,94.0,87.5,95.0,,,,,95.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,NYM@WSH,NYM,WSH,6:45 PM ET,KXMLBF5-26SEP251845NYMWSH,KXMLBF5-26SEP251845NYMWSH-TIE,F5 TIE wins — NYM@WSH,tie,0.0,7.0,93.0,100.0,,6.0,,7.0,,,,,7.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,PIT@DET,PIT,DET,6:40 PM ET,KXMLBF5-26SEP251840PITDET,KXMLBF5-26SEP251840PITDET-PIT,F5 AWAY wins — PIT@DET,away,1.0,5.0,95.0,99.0,3.0,4.0,3.0,5.0,33.41,30.41,28.41,7.245,5.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,PIT@DET,PIT,DET,6:40 PM ET,KXMLBF5-26SEP251840PITDET,KXMLBF5-26SEP251840PITDET-DET,F5 HOME wins — PIT@DET,home,87.0,96.0,4.0,13.0,91.5,95.0,91.5,96.0,46.7,-44.8,-49.3,-12.572,96.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,PIT@DET,PIT,DET,6:40 PM ET,KXMLBF5-26SEP251840PITDET,KXMLBF5-26SEP251840PITDET-TIE,F5 TIE wins — PIT@DET,tie,1.0,4.0,96.0,99.0,2.5,5.0,2.5,4.0,,,,,4.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,STL@MIL,STL,MIL,7:40 PM ET,KXMLBF5-26SEP251940STLMIL,KXMLBF5-26SEP251940STLMIL-STL,F5 AWAY wins — STL@MIL,away,14.0,17.0,83.0,86.0,15.5,15.0,15.5,17.0,30.44,14.94,13.44,3.427,17.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,STL@MIL,STL,MIL,7:40 PM ET,KXMLBF5-26SEP251940STLMIL,KXMLBF5-26SEP251940STLMIL-MIL,F5 HOME wins — STL@MIL,home,70.0,71.0,29.0,30.0,70.5,72.0,70.5,71.0,50.17,-20.33,-20.83,-5.312,71.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,STL@MIL,STL,MIL,7:40 PM ET,KXMLBF5-26SEP251940STLMIL,KXMLBF5-26SEP251940STLMIL-TIE,F5 TIE wins — STL@MIL,tie,11.0,14.0,86.0,89.0,12.5,13.0,12.5,14.0,,,,,14.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,TB@PHI,TB,PHI,6:40 PM ET,KXMLBF5-26SEP251840TBPHI,KXMLBF5-26SEP251840TBPHI-TB,F5 AWAY wins — TB@PHI,away,0.0,100.0,0.0,100.0,,99.0,,100.0,,,,,100.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,TB@PHI,TB,PHI,6:40 PM ET,KXMLBF5-26SEP251840TBPHI,KXMLBF5-26SEP251840TBPHI-PHI,F5 HOME wins — TB@PHI,home,0.0,100.0,0.0,100.0,,1.0,,100.0,,,,,100.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,TB@PHI,TB,PHI,6:40 PM ET,KXMLBF5-26SEP251840TBPHI,KXMLBF5-26SEP251840TBPHI-TIE,F5 TIE wins — TB@PHI,tie,0.0,100.0,0.0,100.0,,1.0,,100.0,,,,,100.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,TEX@MIN,TEX,MIN,8:10 PM ET,KXMLBF5-26SEP252010TEXMIN,KXMLBF5-26SEP252010TEXMIN-TEX,F5 AWAY wins — TEX@MIN,away,47.0,63.0,37.0,53.0,55.0,51.0,55.0,63.0,50.6,-4.4,-12.4,-3.162,63.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,TEX@MIN,TEX,MIN,8:10 PM ET,KXMLBF5-26SEP252010TEXMIN,KXMLBF5-26SEP252010TEXMIN-MIN,F5 HOME wins — TEX@MIN,home,26.0,29.0,71.0,74.0,27.5,32.0,27.5,29.0,26.64,-0.86,-2.36,-0.602,29.0,2026-09-26T00:16:31Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-25,TEX@MIN,TEX,MIN,8:10 PM ET,KXMLBF5-26SEP252010TEXMIN,KXMLBF5-26SEP252010TEXMIN-TIE,F5 TIE wins — TEX@MIN,tie,13.0,15.0,85.0,87.0,14.0,20.0,14.0,15.0,,,,,15.0,2026-09-26T00:16:31Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
