date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-09-12,BAL@TOR,BAL,TOR,3:07 PM ET,KXMLBF5-26SEP121507BALTOR,KXMLBF5-26SEP121507BALTOR-BAL,F5 AWAY wins — BAL@TOR,away,42.0,43.0,57.0,58.0,42.5,43.0,42.5,43.0,19.95,-22.55,-23.05,-5.878,43.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,BAL@TOR,BAL,TOR,3:07 PM ET,KXMLBF5-26SEP121507BALTOR,KXMLBF5-26SEP121507BALTOR-TOR,F5 HOME wins — BAL@TOR,home,42.0,43.0,57.0,58.0,42.5,42.0,42.5,43.0,,,,,43.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,BAL@TOR,BAL,TOR,3:07 PM ET,KXMLBF5-26SEP121507BALTOR,KXMLBF5-26SEP121507BALTOR-TIE,F5 TIE wins — BAL@TOR,tie,15.0,16.0,84.0,85.0,15.5,16.0,15.5,16.0,,,,,16.0,2026-09-12T16:16:08Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,CIN@MIL,CIN,MIL,7:10 PM ET,KXMLBF5-26SEP121910CINMIL,KXMLBF5-26SEP121910CINMIL-CIN,F5 AWAY wins — CIN@MIL,away,34.0,35.0,65.0,66.0,34.5,35.0,34.5,35.0,,,,,35.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,CIN@MIL,CIN,MIL,7:10 PM ET,KXMLBF5-26SEP121910CINMIL,KXMLBF5-26SEP121910CINMIL-MIL,F5 HOME wins — CIN@MIL,home,50.0,52.0,48.0,50.0,51.0,52.0,51.0,52.0,,,,,52.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,CIN@MIL,CIN,MIL,7:10 PM ET,KXMLBF5-26SEP121910CINMIL,KXMLBF5-26SEP121910CINMIL-TIE,F5 TIE wins — CIN@MIL,tie,16.0,17.0,83.0,84.0,16.5,18.0,16.5,17.0,,,,,17.0,2026-09-12T16:16:08Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,CLE@MIN,CLE,MIN,4:10 PM ET,KXMLBF5-26SEP121610CLEMIN,KXMLBF5-26SEP121610CLEMIN-CLE,F5 AWAY wins — CLE@MIN,away,40.0,41.0,59.0,60.0,40.5,42.0,40.5,41.0,49.81,9.31,8.81,2.247,41.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,CLE@MIN,CLE,MIN,4:10 PM ET,KXMLBF5-26SEP121610CLEMIN,KXMLBF5-26SEP121610CLEMIN-MIN,F5 HOME wins — CLE@MIN,home,42.0,43.0,57.0,58.0,42.5,43.0,42.5,43.0,28.7,-13.8,-14.3,-3.647,43.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,CLE@MIN,CLE,MIN,4:10 PM ET,KXMLBF5-26SEP121610CLEMIN,KXMLBF5-26SEP121610CLEMIN-TIE,F5 TIE wins — CLE@MIN,tie,15.0,17.0,83.0,85.0,16.0,0.0,16.0,17.0,,,,,17.0,2026-09-12T16:16:08Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,COL@DET,COL,DET,1:10 PM ET,KXMLBF5-26SEP121310COLDET,KXMLBF5-26SEP121310COLDET-COL,F5 AWAY wins — COL@DET,away,34.0,36.0,64.0,66.0,35.0,35.0,35.0,36.0,31.43,-3.57,-4.57,-1.165,36.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,COL@DET,COL,DET,1:10 PM ET,KXMLBF5-26SEP121310COLDET,KXMLBF5-26SEP121310COLDET-DET,F5 HOME wins — COL@DET,home,50.0,51.0,49.0,50.0,50.5,51.0,50.5,51.0,49.32,-1.18,-1.68,-0.428,51.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,COL@DET,COL,DET,1:10 PM ET,KXMLBF5-26SEP121310COLDET,KXMLBF5-26SEP121310COLDET-TIE,F5 TIE wins — COL@DET,tie,14.0,16.0,84.0,86.0,15.0,14.0,15.0,16.0,,,,,16.0,2026-09-12T16:16:08Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,CWS@STL,CWS,STL,7:15 PM ET,KXMLBF5-26SEP121915CWSSTL,KXMLBF5-26SEP121915CWSSTL-CWS,F5 AWAY wins — CWS@STL,away,38.0,40.0,60.0,62.0,39.0,39.0,39.0,40.0,,,,,40.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,CWS@STL,CWS,STL,7:15 PM ET,KXMLBF5-26SEP121915CWSSTL,KXMLBF5-26SEP121915CWSSTL-STL,F5 HOME wins — CWS@STL,home,46.0,47.0,53.0,54.0,46.5,47.0,46.5,47.0,24.94,-21.56,-22.06,-5.625,47.0,2026-09-12T16:16:08Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-12,CWS@STL,CWS,STL,7:15 PM ET,KXMLBF5-26SEP121915CWSSTL,KXMLBF5-26SEP121915CWSSTL-TIE,F5 TIE wins — CWS@STL,tie,15.0,17.0,83.0,85.0,16.0,0.0,16.0,17.0,,,,,17.0,2026-09-12T16:16:08Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
