date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-07-06,AZ@SD,AZ,SD,9:40 PM ET,KXMLBF5-26JUL062140AZSD,KXMLBF5-26JUL062140AZSD-AZ,F5 AWAY wins — AZ@SD,away,40.0,41.0,59.0,60.0,40.5,44.0,40.5,41.0,,,,,41.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,AZ@SD,AZ,SD,9:40 PM ET,KXMLBF5-26JUL062140AZSD,KXMLBF5-26JUL062140AZSD-SD,F5 HOME wins — AZ@SD,home,43.0,45.0,55.0,57.0,44.0,45.0,44.0,45.0,,,,,45.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,AZ@SD,AZ,SD,9:40 PM ET,KXMLBF5-26JUL062140AZSD,KXMLBF5-26JUL062140AZSD-TIE,F5 TIE wins — AZ@SD,tie,14.0,16.0,84.0,86.0,15.0,15.0,15.0,16.0,,,,,16.0,2026-07-06T16:06:35Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,COL@LAD,COL,LAD,10:10 PM ET,KXMLBF5-26JUL062210COLLAD,KXMLBF5-26JUL062210COLLAD-COL,F5 AWAY wins — COL@LAD,away,31.0,32.0,68.0,69.0,31.5,0.0,31.5,32.0,,,,,32.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,COL@LAD,COL,LAD,10:10 PM ET,KXMLBF5-26JUL062210COLLAD,KXMLBF5-26JUL062210COLLAD-LAD,F5 HOME wins — COL@LAD,home,56.0,57.0,43.0,44.0,56.5,57.0,56.5,57.0,,,,,57.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,COL@LAD,COL,LAD,10:10 PM ET,KXMLBF5-26JUL062210COLLAD,KXMLBF5-26JUL062210COLLAD-TIE,F5 TIE wins — COL@LAD,tie,11.0,12.0,88.0,89.0,11.5,12.0,11.5,12.0,,,,,12.0,2026-07-06T16:06:35Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,HOU@WSH,HOU,WSH,6:45 PM ET,KXMLBF5-26JUL061845HOUWSH,KXMLBF5-26JUL061845HOUWSH-HOU,F5 AWAY wins — HOU@WSH,away,40.0,42.0,58.0,60.0,41.0,42.0,41.0,42.0,,,,,42.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,HOU@WSH,HOU,WSH,6:45 PM ET,KXMLBF5-26JUL061845HOUWSH,KXMLBF5-26JUL061845HOUWSH-WSH,F5 HOME wins — HOU@WSH,home,44.0,46.0,54.0,56.0,45.0,47.0,45.0,46.0,,,,,46.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,HOU@WSH,HOU,WSH,6:45 PM ET,KXMLBF5-26JUL061845HOUWSH,KXMLBF5-26JUL061845HOUWSH-TIE,F5 TIE wins — HOU@WSH,tie,12.0,13.0,87.0,88.0,12.5,13.0,12.5,13.0,,,,,13.0,2026-07-06T16:06:35Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,MIL@STL,MIL,STL,7:45 PM ET,KXMLBF5-26JUL061945MILSTL,KXMLBF5-26JUL061945MILSTL-MIL,F5 AWAY wins — MIL@STL,away,41.0,42.0,58.0,59.0,41.5,43.0,41.5,42.0,,,,,42.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,MIL@STL,MIL,STL,7:45 PM ET,KXMLBF5-26JUL061945MILSTL,KXMLBF5-26JUL061945MILSTL-STL,F5 HOME wins — MIL@STL,home,41.0,43.0,57.0,59.0,42.0,43.0,42.0,43.0,,,,,43.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,MIL@STL,MIL,STL,7:45 PM ET,KXMLBF5-26JUL061945MILSTL,KXMLBF5-26JUL061945MILSTL-TIE,F5 TIE wins — MIL@STL,tie,15.0,16.0,84.0,85.0,15.5,16.0,15.5,16.0,,,,,16.0,2026-07-06T16:06:35Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,NYM@ATL,NYM,ATL,7:15 PM ET,KXMLBF5-26JUL061915NYMATL,KXMLBF5-26JUL061915NYMATL-NYM,F5 AWAY wins — NYM@ATL,away,41.0,42.0,58.0,59.0,41.5,41.0,41.5,42.0,,,,,42.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,NYM@ATL,NYM,ATL,7:15 PM ET,KXMLBF5-26JUL061915NYMATL,KXMLBF5-26JUL061915NYMATL-ATL,F5 HOME wins — NYM@ATL,home,44.0,46.0,54.0,56.0,45.0,46.0,45.0,46.0,,,,,46.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,NYM@ATL,NYM,ATL,7:15 PM ET,KXMLBF5-26JUL061915NYMATL,KXMLBF5-26JUL061915NYMATL-TIE,F5 TIE wins — NYM@ATL,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-07-06T16:06:35Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,NYY@TB,NYY,TB,6:40 PM ET,KXMLBF5-26JUL061840NYYTB,KXMLBF5-26JUL061840NYYTB-NYY,F5 AWAY wins — NYY@TB,away,40.0,42.0,58.0,60.0,41.0,41.0,41.0,42.0,55.58,14.58,13.58,3.463,42.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,NYY@TB,NYY,TB,6:40 PM ET,KXMLBF5-26JUL061840NYYTB,KXMLBF5-26JUL061840NYYTB-TB,F5 HOME wins — NYY@TB,home,39.0,41.0,59.0,61.0,40.0,41.0,40.0,41.0,,,,,41.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,NYY@TB,NYY,TB,6:40 PM ET,KXMLBF5-26JUL061840NYYTB,KXMLBF5-26JUL061840NYYTB-TIE,F5 TIE wins — NYY@TB,tie,18.0,20.0,80.0,82.0,19.0,18.0,19.0,20.0,,,,,20.0,2026-07-06T16:06:35Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,PHI@KC,PHI,KC,2:10 PM ET,KXMLBF5-26JUL061410PHIKC,KXMLBF5-26JUL061410PHIKC-PHI,F5 AWAY wins — PHI@KC,away,57.0,58.0,42.0,43.0,57.5,58.0,57.5,58.0,,,,,58.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,PHI@KC,PHI,KC,2:10 PM ET,KXMLBF5-26JUL061410PHIKC,KXMLBF5-26JUL061410PHIKC-KC,F5 HOME wins — PHI@KC,home,26.0,29.0,71.0,74.0,27.5,28.0,27.5,29.0,,,,,29.0,2026-07-06T16:06:35Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-06,PHI@KC,PHI,KC,2:10 PM ET,KXMLBF5-26JUL061410PHIKC,KXMLBF5-26JUL061410PHIKC-TIE,F5 TIE wins — PHI@KC,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-07-06T16:06:35Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
