date,game,team,lineupStatus,lineupConfirmedOfficial,lineupSource,lineupBattersExpected,lineupBattersFound,lineupBattersResolved,lineupAdjAvailable,lineupAdjApplied,lineupDataQuality,lineupStatusReason,reasonCodes
2026-09-23,WSH@DET,Washington Nationals,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,WSH@DET,Detroit Tigers,confirmed,True,mlb_stats_api,9,9,8,True,True,full,"Official lineup confirmed, 8/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,TOR@BAL,Toronto Blue Jays,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,TOR@BAL,Baltimore Orioles,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,TOR@BAL,Toronto Blue Jays,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,TOR@BAL,Baltimore Orioles,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,MIN@SF,Minnesota Twins,confirmed,True,mlb_stats_api,9,9,8,True,True,full,"Official lineup confirmed, 8/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,MIN@SF,San Francisco Giants,confirmed,True,mlb_stats_api,9,9,8,True,True,full,"Official lineup confirmed, 8/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,STL@PIT,St. Louis Cardinals,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,STL@PIT,Pittsburgh Pirates,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,MIL@PHI,Milwaukee Brewers,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,MIL@PHI,Philadelphia Phillies,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,TB@NYY,Tampa Bay Rays,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,TB@NYY,New York Yankees,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,CLE@BOS,Cleveland Guardians,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,CLE@BOS,Boston Red Sox,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,CIN@ATL,Cincinnati Reds,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,CIN@ATL,Atlanta Braves,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,CWS@KC,Chicago White Sox,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,CWS@KC,Kansas City Royals,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,MIA@CHC,Miami Marlins,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,MIA@CHC,Chicago Cubs,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,NYM@TEX,New York Mets,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,NYM@TEX,Texas Rangers,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,AZ@COL,Arizona Diamondbacks,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,AZ@COL,Colorado Rockies,confirmed,True,mlb_stats_api,9,9,9,True,True,full,"Official lineup confirmed, 9/9 batters resolved for xwOBA adjustment",LINEUP_CONFIRMED_OFFICIAL|LINEUP_ADJ_APPLIED
2026-09-23,LAA@ATH,Los Angeles Angels,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,LAA@ATH,Athletics,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,SD@LAD,San Diego Padres,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,SD@LAD,Los Angeles Dodgers,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,HOU@SEA,Houston Astros,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
2026-09-23,HOU@SEA,Seattle Mariners,missing,False,mlb_stats_api,9,0,0,False,False,none,Batting order not yet posted by MLB Stats API,LINEUP_MISSING|LINEUP_ADJ_UNAVAILABLE
