date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-08-17,ATH@KC,ATH,KC,7:40 PM ET,KXMLBF5-26AUG171940ATHKC,KXMLBF5-26AUG171940ATHKC-ATH,F5 AWAY wins — ATH@KC,away,31.0,32.0,68.0,69.0,31.5,32.0,31.5,32.0,,,,,32.0,2026-08-17T21:12:18Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,ATH@KC,ATH,KC,7:40 PM ET,KXMLBF5-26AUG171940ATHKC,KXMLBF5-26AUG171940ATHKC-KC,F5 HOME wins — ATH@KC,home,54.0,55.0,45.0,46.0,54.5,55.0,54.5,55.0,,,,,55.0,2026-08-17T21:12:18Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,ATH@KC,ATH,KC,7:40 PM ET,KXMLBF5-26AUG171940ATHKC,KXMLBF5-26AUG171940ATHKC-TIE,F5 TIE wins — ATH@KC,tie,13.0,14.0,86.0,87.0,13.5,14.0,13.5,14.0,,,,,14.0,2026-08-17T21:12:18Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,ATL@MIN,ATL,MIN,7:40 PM ET,KXMLBF5-26AUG171940ATLMIN,KXMLBF5-26AUG171940ATLMIN-ATL,F5 AWAY wins — ATL@MIN,away,46.0,47.0,53.0,54.0,46.5,47.0,46.5,47.0,,,,,47.0,2026-08-17T21:12:18Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,ATL@MIN,ATL,MIN,7:40 PM ET,KXMLBF5-26AUG171940ATLMIN,KXMLBF5-26AUG171940ATLMIN-MIN,F5 HOME wins — ATL@MIN,home,38.0,39.0,61.0,62.0,38.5,39.0,38.5,39.0,,,,,39.0,2026-08-17T21:12:18Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,ATL@MIN,ATL,MIN,7:40 PM ET,KXMLBF5-26AUG171940ATLMIN,KXMLBF5-26AUG171940ATLMIN-TIE,F5 TIE wins — ATL@MIN,tie,13.0,14.0,86.0,87.0,13.5,14.0,13.5,14.0,,,,,14.0,2026-08-17T21:12:18Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,AZ@BOS,AZ,BOS,7:10 PM ET,KXMLBF5-26AUG171910AZBOS,KXMLBF5-26AUG171910AZBOS-AZ,F5 AWAY wins — AZ@BOS,away,37.0,38.0,62.0,63.0,37.5,38.0,37.5,38.0,,,,,38.0,2026-08-17T21:12:18Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,AZ@BOS,AZ,BOS,7:10 PM ET,KXMLBF5-26AUG171910AZBOS,KXMLBF5-26AUG171910AZBOS-BOS,F5 HOME wins — AZ@BOS,home,47.0,48.0,52.0,53.0,47.5,48.0,47.5,48.0,,,,,48.0,2026-08-17T21:12:18Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,AZ@BOS,AZ,BOS,7:10 PM ET,KXMLBF5-26AUG171910AZBOS,KXMLBF5-26AUG171910AZBOS-TIE,F5 TIE wins — AZ@BOS,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-08-17T21:12:18Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,BAL@TB,BAL,TB,6:05 PM ET,KXMLBF5-26AUG171805BALTB,KXMLBF5-26AUG171805BALTB-BAL,F5 AWAY wins — BAL@TB,away,34.0,35.0,65.0,66.0,34.5,35.0,34.5,35.0,,,,,35.0,2026-08-17T21:12:18Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-17,BAL@TB,BAL,TB,6:05 PM ET,KXMLBF5-26AUG171805BALTB,KXMLBF5-26AUG171805BALTB-TB,F5 HOME wins — BAL@TB,home,50.0,51.0,49.0,50.0,50.5,51.0,50.5,51.0,,,,,51.0,2026-08-17T21:12:18Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
