date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-07-12,ATH@CWS,ATH,CWS,2:10 PM ET,KXMLBF5-26JUL121410ATHCWS,KXMLBF5-26JUL121410ATHCWS-ATH,F5 AWAY wins — ATH@CWS,away,40.0,41.0,59.0,60.0,40.5,41.0,40.5,41.0,,,,,41.0,2026-07-12T16:14:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-12,ATH@CWS,ATH,CWS,2:10 PM ET,KXMLBF5-26JUL121410ATHCWS,KXMLBF5-26JUL121410ATHCWS-CWS,F5 HOME wins — ATH@CWS,home,44.0,45.0,55.0,56.0,44.5,45.0,44.5,45.0,,,,,45.0,2026-07-12T16:14:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-12,ATH@CWS,ATH,CWS,2:10 PM ET,KXMLBF5-26JUL121410ATHCWS,KXMLBF5-26JUL121410ATHCWS-TIE,F5 TIE wins — ATH@CWS,tie,13.0,14.0,86.0,87.0,13.5,15.0,13.5,14.0,,,,,14.0,2026-07-12T16:14:19Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-12,ATL@STL,ATL,STL,2:15 PM ET,KXMLBF5-26JUL121415ATLSTL,KXMLBF5-26JUL121415ATLSTL-ATL,F5 AWAY wins — ATL@STL,away,35.0,36.0,64.0,65.0,35.5,37.0,35.5,36.0,,,,,36.0,2026-07-12T16:14:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-12,ATL@STL,ATL,STL,2:15 PM ET,KXMLBF5-26JUL121415ATLSTL,KXMLBF5-26JUL121415ATLSTL-STL,F5 HOME wins — ATL@STL,home,47.0,48.0,52.0,53.0,47.5,48.0,47.5,48.0,,,,,48.0,2026-07-12T16:14:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-12,ATL@STL,ATL,STL,2:15 PM ET,KXMLBF5-26JUL121415ATLSTL,KXMLBF5-26JUL121415ATLSTL-TIE,F5 TIE wins — ATL@STL,tie,14.0,15.0,85.0,86.0,14.5,15.0,14.5,15.0,,,,,15.0,2026-07-12T16:14:19Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-12,AZ@LAD,AZ,LAD,4:10 PM ET,KXMLBF5-26JUL121610AZLAD,KXMLBF5-26JUL121610AZLAD-AZ,F5 AWAY wins — AZ@LAD,away,29.0,31.0,69.0,71.0,30.0,31.0,30.0,31.0,,,,,31.0,2026-07-12T16:14:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-12,AZ@LAD,AZ,LAD,4:10 PM ET,KXMLBF5-26JUL121610AZLAD,KXMLBF5-26JUL121610AZLAD-LAD,F5 HOME wins — AZ@LAD,home,57.0,58.0,42.0,43.0,57.5,58.0,57.5,58.0,,,,,58.0,2026-07-12T16:14:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-12,AZ@LAD,AZ,LAD,4:10 PM ET,KXMLBF5-26JUL121610AZLAD,KXMLBF5-26JUL121610AZLAD-TIE,F5 TIE wins — AZ@LAD,tie,10.0,12.0,88.0,90.0,11.0,13.0,11.0,12.0,,,,,12.0,2026-07-12T16:14:19Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-12,BOS@NYM,BOS,NYM,1:40 PM ET,KXMLBF5-26JUL121340BOSNYM,KXMLBF5-26JUL121340BOSNYM-BOS,F5 AWAY wins — BOS@NYM,away,45.0,47.0,53.0,55.0,46.0,47.0,46.0,47.0,,,,,47.0,2026-07-12T16:14:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
