date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-08-03,LAD@CHC,LAD,CHC,8:05 PM ET,KXMLBF5-26AUG032005LADCHC,KXMLBF5-26AUG032005LADCHC-LAD,F5 AWAY wins — LAD@CHC,away,60.0,63.0,37.0,40.0,61.5,58.0,61.5,63.0,,,,,63.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,LAD@CHC,LAD,CHC,8:05 PM ET,KXMLBF5-26AUG032005LADCHC,KXMLBF5-26AUG032005LADCHC-CHC,F5 HOME wins — LAD@CHC,home,24.0,25.0,75.0,76.0,24.5,25.0,24.5,25.0,,,,,25.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,LAD@CHC,LAD,CHC,8:05 PM ET,KXMLBF5-26AUG032005LADCHC,KXMLBF5-26AUG032005LADCHC-TIE,F5 TIE wins — LAD@CHC,tie,13.0,15.0,85.0,87.0,14.0,15.0,14.0,15.0,,,,,15.0,2026-08-04T00:36:19Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,PIT@MIL,PIT,MIL,7:40 PM ET,KXMLBF5-26AUG031940PITMIL,KXMLBF5-26AUG031940PITMIL-PIT,F5 AWAY wins — PIT@MIL,away,92.0,94.0,6.0,8.0,93.0,98.0,93.0,94.0,,,,,94.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,PIT@MIL,PIT,MIL,7:40 PM ET,KXMLBF5-26AUG031940PITMIL,KXMLBF5-26AUG031940PITMIL-MIL,F5 HOME wins — PIT@MIL,home,2.0,4.0,96.0,98.0,3.0,4.0,3.0,4.0,,,,,4.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,PIT@MIL,PIT,MIL,7:40 PM ET,KXMLBF5-26AUG031940PITMIL,KXMLBF5-26AUG031940PITMIL-TIE,F5 TIE wins — PIT@MIL,tie,3.0,4.0,96.0,97.0,3.5,5.0,3.5,4.0,,,,,4.0,2026-08-04T00:36:19Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,SD@AZ,SD,AZ,9:40 PM ET,KXMLBF5-26AUG032140SDAZ,KXMLBF5-26AUG032140SDAZ-SD,F5 AWAY wins — SD@AZ,away,40.0,41.0,59.0,60.0,40.5,41.0,40.5,41.0,,,,,41.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,SD@AZ,SD,AZ,9:40 PM ET,KXMLBF5-26AUG032140SDAZ,KXMLBF5-26AUG032140SDAZ-AZ,F5 HOME wins — SD@AZ,home,42.0,43.0,57.0,58.0,42.5,43.0,42.5,43.0,,,,,43.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,SD@AZ,SD,AZ,9:40 PM ET,KXMLBF5-26AUG032140SDAZ,KXMLBF5-26AUG032140SDAZ-TIE,F5 TIE wins — SD@AZ,tie,15.0,16.0,84.0,85.0,15.5,16.0,15.5,16.0,,,,,16.0,2026-08-04T00:36:19Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,SF@TEX,SF,TEX,8:05 PM ET,KXMLBF5-26AUG032005SFTEX,KXMLBF5-26AUG032005SFTEX-SF,F5 AWAY wins — SF@TEX,away,70.0,73.0,27.0,30.0,71.5,73.0,71.5,73.0,,,,,73.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,SF@TEX,SF,TEX,8:05 PM ET,KXMLBF5-26AUG032005SFTEX,KXMLBF5-26AUG032005SFTEX-TEX,F5 HOME wins — SF@TEX,home,16.0,17.0,83.0,84.0,16.5,17.0,16.5,17.0,,,,,17.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,SF@TEX,SF,TEX,8:05 PM ET,KXMLBF5-26AUG032005SFTEX,KXMLBF5-26AUG032005SFTEX-TIE,F5 TIE wins — SF@TEX,tie,10.0,11.0,89.0,90.0,10.5,9.0,10.5,11.0,,,,,11.0,2026-08-04T00:36:19Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,STL@NYY,STL,NYY,7:05 PM ET,KXMLBF5-26AUG031905STLNYY,KXMLBF5-26AUG031905STLNYY-STL,F5 AWAY wins — STL@NYY,away,98.0,100.0,0.0,2.0,99.0,98.0,99.0,100.0,,,,,100.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,STL@NYY,STL,NYY,7:05 PM ET,KXMLBF5-26AUG031905STLNYY,KXMLBF5-26AUG031905STLNYY-NYY,F5 HOME wins — STL@NYY,home,0.0,1.0,99.0,100.0,0.5,1.0,0.5,1.0,,,,,1.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,STL@NYY,STL,NYY,7:05 PM ET,KXMLBF5-26AUG031905STLNYY,KXMLBF5-26AUG031905STLNYY-TIE,F5 TIE wins — STL@NYY,tie,0.0,1.0,99.0,100.0,0.5,1.0,0.5,1.0,,,,,1.0,2026-08-04T00:36:19Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,TB@COL,TB,COL,8:40 PM ET,KXMLBF5-26AUG032040TBCOL,KXMLBF5-26AUG032040TBCOL-TB,F5 AWAY wins — TB@COL,away,54.0,55.0,45.0,46.0,54.5,55.0,54.5,55.0,,,,,55.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,TB@COL,TB,COL,8:40 PM ET,KXMLBF5-26AUG032040TBCOL,KXMLBF5-26AUG032040TBCOL-COL,F5 HOME wins — TB@COL,home,35.0,36.0,64.0,65.0,35.5,36.0,35.5,36.0,39.3,3.8,3.3,0.841,36.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,TB@COL,TB,COL,8:40 PM ET,KXMLBF5-26AUG032040TBCOL,KXMLBF5-26AUG032040TBCOL-TIE,F5 TIE wins — TB@COL,tie,12.0,13.0,87.0,88.0,12.5,12.0,12.5,13.0,,,,,13.0,2026-08-04T00:36:19Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-03,TOR@HOU,TOR,HOU,8:10 PM ET,KXMLBF5-26AUG032010TORHOU,KXMLBF5-26AUG032010TORHOU-TOR,F5 AWAY wins — TOR@HOU,away,49.0,50.0,50.0,51.0,49.5,49.0,49.5,50.0,,,,,50.0,2026-08-04T00:36:19Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
