date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-09-24,CIN@ATL,CIN,ATL,7:15 PM ET,KXMLBF5-26SEP241915CINATL,KXMLBF5-26SEP241915CINATL-CIN,F5 AWAY wins — CIN@ATL,away,43.0,49.0,51.0,57.0,46.0,47.0,46.0,49.0,25.34,-20.66,-23.66,-6.033,49.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,CIN@ATL,CIN,ATL,7:15 PM ET,KXMLBF5-26SEP241915CINATL,KXMLBF5-26SEP241915CINATL-ATL,F5 HOME wins — CIN@ATL,home,32.0,35.0,65.0,68.0,33.5,31.0,33.5,35.0,57.54,24.04,22.54,5.748,35.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,CIN@ATL,CIN,ATL,7:15 PM ET,KXMLBF5-26SEP241915CINATL,KXMLBF5-26SEP241915CINATL-TIE,F5 TIE wins — CIN@ATL,tie,16.0,19.0,81.0,84.0,17.5,19.0,17.5,19.0,,,,,19.0,2026-09-25T00:10:12Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,CLE@BOS,CLE,BOS,6:45 PM ET,KXMLBF5-26SEP241845CLEBOS,KXMLBF5-26SEP241845CLEBOS-CLE,F5 AWAY wins — CLE@BOS,away,99.0,100.0,0.0,1.0,99.5,99.0,99.5,100.0,,,,,100.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,CLE@BOS,CLE,BOS,6:45 PM ET,KXMLBF5-26SEP241845CLEBOS,KXMLBF5-26SEP241845CLEBOS-BOS,F5 HOME wins — CLE@BOS,home,0.0,1.0,99.0,100.0,,1.0,,1.0,,,,,1.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,CLE@BOS,CLE,BOS,6:45 PM ET,KXMLBF5-26SEP241845CLEBOS,KXMLBF5-26SEP241845CLEBOS-TIE,F5 TIE wins — CLE@BOS,tie,0.0,1.0,99.0,100.0,,1.0,,1.0,,,,,1.0,2026-09-25T00:10:12Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,HOU@ATH,HOU,ATH,9:40 PM ET,KXMLBF5-26SEP242140HOUATH,KXMLBF5-26SEP242140HOUATH-HOU,F5 AWAY wins — HOU@ATH,away,52.0,53.0,47.0,48.0,52.5,53.0,52.5,53.0,44.48,-8.02,-8.52,-2.173,53.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,HOU@ATH,HOU,ATH,9:40 PM ET,KXMLBF5-26SEP242140HOUATH,KXMLBF5-26SEP242140HOUATH-ATH,F5 HOME wins — HOU@ATH,home,34.0,36.0,64.0,66.0,35.0,34.0,35.0,36.0,34.86,-0.14,-1.14,-0.291,36.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,HOU@ATH,HOU,ATH,9:40 PM ET,KXMLBF5-26SEP242140HOUATH,KXMLBF5-26SEP242140HOUATH-TIE,F5 TIE wins — HOU@ATH,tie,13.0,14.0,86.0,87.0,13.5,14.0,13.5,14.0,,,,,14.0,2026-09-25T00:10:12Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,LAA@SEA,LAA,SEA,9:40 PM ET,KXMLBF5-26SEP242140LAASEA,KXMLBF5-26SEP242140LAASEA-LAA,F5 AWAY wins — LAA@SEA,away,28.0,29.0,71.0,72.0,28.5,29.0,28.5,29.0,23.12,-5.38,-5.88,-1.499,29.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,LAA@SEA,LAA,SEA,9:40 PM ET,KXMLBF5-26SEP242140LAASEA,KXMLBF5-26SEP242140LAASEA-SEA,F5 HOME wins — LAA@SEA,home,56.0,57.0,43.0,44.0,56.5,57.0,56.5,57.0,58.43,1.93,1.43,0.365,57.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,LAA@SEA,LAA,SEA,9:40 PM ET,KXMLBF5-26SEP242140LAASEA,KXMLBF5-26SEP242140LAASEA-TIE,F5 TIE wins — LAA@SEA,tie,16.0,17.0,83.0,84.0,16.5,17.0,16.5,17.0,,,,,17.0,2026-09-25T00:10:12Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,MIL@PHI,MIL,PHI,6:05 PM ET,,,,unknown,,,,,,,,,,,,,,2026-09-25T00:10:12Z,none,F5_MARKET_ABSENT,F5_TIE_MARKET_UNMAPPED
2026-09-24,SD@LAD,SD,LAD,10:10 PM ET,KXMLBF5-26SEP242210SDLAD,KXMLBF5-26SEP242210SDLAD-SD,F5 AWAY wins — SD@LAD,away,32.0,33.0,67.0,68.0,32.5,33.0,32.5,33.0,44.88,12.38,11.88,3.029,33.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,SD@LAD,SD,LAD,10:10 PM ET,KXMLBF5-26SEP242210SDLAD,KXMLBF5-26SEP242210SDLAD-LAD,F5 HOME wins — SD@LAD,home,51.0,52.0,48.0,49.0,51.5,52.0,51.5,52.0,31.74,-19.76,-20.26,-5.166,52.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,SD@LAD,SD,LAD,10:10 PM ET,KXMLBF5-26SEP242210SDLAD,KXMLBF5-26SEP242210SDLAD-TIE,F5 TIE wins — SD@LAD,tie,15.0,17.0,83.0,85.0,16.0,16.0,16.0,17.0,,,,,17.0,2026-09-25T00:10:12Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,TB@NYY,TB,NYY,7:05 PM ET,KXMLBF5-26SEP241905TBNYY,KXMLBF5-26SEP241905TBNYY-TB,F5 AWAY wins — TB@NYY,away,84.0,86.0,14.0,16.0,85.0,85.0,85.0,86.0,23.7,-61.3,-62.3,-15.886,86.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,TB@NYY,TB,NYY,7:05 PM ET,KXMLBF5-26SEP241905TBNYY,KXMLBF5-26SEP241905TBNYY-NYY,F5 HOME wins — TB@NYY,home,7.0,9.0,91.0,93.0,8.0,8.0,8.0,9.0,56.64,48.64,47.64,12.148,9.0,2026-09-25T00:10:12Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-09-24,TB@NYY,TB,NYY,7:05 PM ET,KXMLBF5-26SEP241905TBNYY,KXMLBF5-26SEP241905TBNYY-TIE,F5 TIE wins — TB@NYY,tie,7.0,9.0,91.0,93.0,8.0,9.0,8.0,9.0,,,,,9.0,2026-09-25T00:10:12Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
