date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-08-26,BAL@STL,BAL,STL,7:45 PM ET,KXMLBF5-26AUG261945BALSTL,KXMLBF5-26AUG261945BALSTL-BAL,F5 AWAY wins — BAL@STL,away,42.0,43.0,57.0,58.0,42.5,43.0,42.5,43.0,,,,,43.0,2026-08-26T22:52:23Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-26,BAL@STL,BAL,STL,7:45 PM ET,KXMLBF5-26AUG261945BALSTL,KXMLBF5-26AUG261945BALSTL-STL,F5 HOME wins — BAL@STL,home,41.0,42.0,58.0,59.0,41.5,42.0,41.5,42.0,,,,,42.0,2026-08-26T22:52:23Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-26,BAL@STL,BAL,STL,7:45 PM ET,KXMLBF5-26AUG261945BALSTL,KXMLBF5-26AUG261945BALSTL-TIE,F5 TIE wins — BAL@STL,tie,15.0,16.0,84.0,85.0,15.5,16.0,15.5,16.0,,,,,16.0,2026-08-26T22:52:23Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-26,BOS@MIA,BOS,MIA,6:40 PM ET,KXMLBF5-26AUG261840BOSMIA,KXMLBF5-26AUG261840BOSMIA-BOS,F5 AWAY wins — BOS@MIA,away,26.0,28.0,72.0,74.0,27.0,26.0,27.0,28.0,,,,,28.0,2026-08-26T22:52:23Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-26,BOS@MIA,BOS,MIA,6:40 PM ET,KXMLBF5-26AUG261840BOSMIA,KXMLBF5-26AUG261840BOSMIA-MIA,F5 HOME wins — BOS@MIA,home,54.0,55.0,45.0,46.0,54.5,57.0,54.5,55.0,,,,,55.0,2026-08-26T22:52:23Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-26,BOS@MIA,BOS,MIA,6:40 PM ET,KXMLBF5-26AUG261840BOSMIA,KXMLBF5-26AUG261840BOSMIA-TIE,F5 TIE wins — BOS@MIA,tie,14.0,16.0,84.0,86.0,15.0,14.0,15.0,16.0,,,,,16.0,2026-08-26T22:52:23Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-26,CIN@SF,CIN,SF,3:45 PM ET,,,,unknown,,,,,,,,,,,,,,2026-08-26T22:52:23Z,none,F5_MARKET_ABSENT,F5_TIE_MARKET_UNMAPPED
2026-08-26,CLE@LAA,CLE,LAA,4:07 PM ET,,,,unknown,,,,,,,,,,,,,,2026-08-26T22:52:23Z,none,F5_MARKET_ABSENT,F5_TIE_MARKET_UNMAPPED
2026-08-26,COL@WSH,COL,WSH,6:45 PM ET,KXMLBF5-26AUG261845COLWSH,KXMLBF5-26AUG261845COLWSH-COL,F5 AWAY wins — COL@WSH,away,34.0,38.0,62.0,66.0,36.0,38.0,36.0,38.0,42.03,6.03,4.03,1.028,38.0,2026-08-26T22:52:23Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-26,COL@WSH,COL,WSH,6:45 PM ET,KXMLBF5-26AUG261845COLWSH,KXMLBF5-26AUG261845COLWSH-WSH,F5 HOME wins — COL@WSH,home,46.0,48.0,52.0,54.0,47.0,50.0,47.0,48.0,,,,,48.0,2026-08-26T22:52:23Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
