date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-07-02,CIN@MIL,CIN,MIL,2:10 PM ET,KXMLBF5-26JUL021410CINMIL,KXMLBF5-26JUL021410CINMIL-CIN,F5 AWAY wins — CIN@MIL,away,29.0,30.0,70.0,71.0,29.5,27.0,29.5,30.0,41.26,11.76,11.26,2.871,30.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,CIN@MIL,CIN,MIL,2:10 PM ET,KXMLBF5-26JUL021410CINMIL,KXMLBF5-26JUL021410CINMIL-MIL,F5 HOME wins — CIN@MIL,home,52.0,53.0,47.0,48.0,52.5,53.0,52.5,53.0,,,,,53.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,CIN@MIL,CIN,MIL,2:10 PM ET,KXMLBF5-26JUL021410CINMIL,KXMLBF5-26JUL021410CINMIL-TIE,F5 TIE wins — CIN@MIL,tie,16.0,20.0,80.0,84.0,18.0,19.0,18.0,20.0,,,,,20.0,2026-07-02T16:26:49Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,CWS@CLE,CWS,CLE,6:40 PM ET,KXMLBF5-26JUL021840CWSCLE,KXMLBF5-26JUL021840CWSCLE-CWS,F5 AWAY wins — CWS@CLE,away,43.0,45.0,55.0,57.0,44.0,45.0,44.0,45.0,,,,,45.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,CWS@CLE,CWS,CLE,6:40 PM ET,KXMLBF5-26JUL021840CWSCLE,KXMLBF5-26JUL021840CWSCLE-CLE,F5 HOME wins — CWS@CLE,home,41.0,42.0,58.0,59.0,41.5,42.0,41.5,42.0,,,,,42.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,CWS@CLE,CWS,CLE,6:40 PM ET,KXMLBF5-26JUL021840CWSCLE,KXMLBF5-26JUL021840CWSCLE-TIE,F5 TIE wins — CWS@CLE,tie,13.0,15.0,85.0,87.0,14.0,15.0,14.0,15.0,,,,,15.0,2026-07-02T16:26:49Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,DET@TEX,DET,TEX,8:05 PM ET,KXMLBF5-26JUL022005DETTEX,KXMLBF5-26JUL022005DETTEX-DET,F5 AWAY wins — DET@TEX,away,39.0,41.0,59.0,61.0,40.0,41.0,40.0,41.0,,,,,41.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,DET@TEX,DET,TEX,8:05 PM ET,KXMLBF5-26JUL022005DETTEX,KXMLBF5-26JUL022005DETTEX-TEX,F5 HOME wins — DET@TEX,home,43.0,44.0,56.0,57.0,43.5,44.0,43.5,44.0,,,,,44.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,DET@TEX,DET,TEX,8:05 PM ET,KXMLBF5-26JUL022005DETTEX,KXMLBF5-26JUL022005DETTEX-TIE,F5 TIE wins — DET@TEX,tie,15.0,17.0,83.0,85.0,16.0,18.0,16.0,17.0,,,,,17.0,2026-07-02T16:26:49Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,LAA@SEA,LAA,SEA,9:40 PM ET,KXMLBF5-26JUL022140LAASEA,KXMLBF5-26JUL022140LAASEA-LAA,F5 AWAY wins — LAA@SEA,away,28.0,29.0,71.0,72.0,28.5,30.0,28.5,29.0,43.56,15.06,14.56,3.713,29.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,LAA@SEA,LAA,SEA,9:40 PM ET,KXMLBF5-26JUL022140LAASEA,KXMLBF5-26JUL022140LAASEA-SEA,F5 HOME wins — LAA@SEA,home,55.0,57.0,43.0,45.0,56.0,57.0,56.0,57.0,,,,,57.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,LAA@SEA,LAA,SEA,9:40 PM ET,KXMLBF5-26JUL022140LAASEA,KXMLBF5-26JUL022140LAASEA-TIE,F5 TIE wins — LAA@SEA,tie,14.0,16.0,84.0,86.0,15.0,17.0,15.0,16.0,,,,,16.0,2026-07-02T16:26:49Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,MIA@COL,MIA,COL,3:10 PM ET,KXMLBF5-26JUL021510MIACOL,KXMLBF5-26JUL021510MIACOL-MIA,F5 AWAY wins — MIA@COL,away,48.0,50.0,50.0,52.0,49.0,50.0,49.0,50.0,,,,,50.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-07-02,MIA@COL,MIA,COL,3:10 PM ET,KXMLBF5-26JUL021510MIACOL,KXMLBF5-26JUL021510MIACOL-COL,F5 HOME wins — MIA@COL,home,42.0,43.0,57.0,58.0,42.5,43.0,42.5,43.0,,,,,43.0,2026-07-02T16:26:49Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
