date,game,away,home,startTime,eventTicker,marketTicker,marketTitle,mappedOutcome,yesBid,yesAsk,noBid,noAsk,midPrice,lastPrice,kalshiVF,executablePriceUsed,modelProb,rawEdgeVsVF,rawEdgeVsExecutable,calibratedEdgeVsExecutable,maxBetPrice,priceSnapshotTimestamp,mappingConfidence,eligibilityStatus,reasonCodes
2026-08-27,AZ@SF,AZ,SF,9:45 PM ET,KXMLBF5-26AUG272145AZSF,KXMLBF5-26AUG272145AZSF-AZ,F5 AWAY wins — AZ@SF,away,40.0,41.0,59.0,60.0,40.5,41.0,40.5,41.0,,,,,41.0,2026-08-28T00:44:42Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,AZ@SF,AZ,SF,9:45 PM ET,KXMLBF5-26AUG272145AZSF,KXMLBF5-26AUG272145AZSF-SF,F5 HOME wins — AZ@SF,home,42.0,43.0,57.0,58.0,42.5,43.0,42.5,43.0,,,,,43.0,2026-08-28T00:44:42Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,AZ@SF,AZ,SF,9:45 PM ET,KXMLBF5-26AUG272145AZSF,KXMLBF5-26AUG272145AZSF-TIE,F5 TIE wins — AZ@SF,tie,15.0,16.0,84.0,85.0,15.5,16.0,15.5,16.0,,,,,16.0,2026-08-28T00:44:42Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,HOU@NYY,HOU,NYY,7:05 PM ET,KXMLBF5-26AUG271905HOUNYY,KXMLBF5-26AUG271905HOUNYY-HOU,F5 AWAY wins — HOU@NYY,away,99.0,100.0,0.0,1.0,99.5,99.0,99.5,100.0,,,,,100.0,2026-08-28T00:44:42Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,HOU@NYY,HOU,NYY,7:05 PM ET,KXMLBF5-26AUG271905HOUNYY,KXMLBF5-26AUG271905HOUNYY-NYY,F5 HOME wins — HOU@NYY,home,0.0,1.0,99.0,100.0,0.5,1.0,0.5,1.0,,,,,1.0,2026-08-28T00:44:42Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,HOU@NYY,HOU,NYY,7:05 PM ET,KXMLBF5-26AUG271905HOUNYY,KXMLBF5-26AUG271905HOUNYY-TIE,F5 TIE wins — HOU@NYY,tie,0.0,1.0,99.0,100.0,0.5,1.0,0.5,1.0,,,,,1.0,2026-08-28T00:44:42Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,KC@TOR,KC,TOR,7:07 PM ET,KXMLBF5-26AUG271907KCTOR,KXMLBF5-26AUG271907KCTOR-KC,F5 AWAY wins — KC@TOR,away,99.0,100.0,0.0,1.0,99.5,99.0,99.5,100.0,,,,,100.0,2026-08-28T00:44:42Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,KC@TOR,KC,TOR,7:07 PM ET,KXMLBF5-26AUG271907KCTOR,KXMLBF5-26AUG271907KCTOR-TOR,F5 HOME wins — KC@TOR,home,0.0,1.0,99.0,100.0,0.5,3.0,0.5,1.0,,,,,1.0,2026-08-28T00:44:42Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,KC@TOR,KC,TOR,7:07 PM ET,KXMLBF5-26AUG271907KCTOR,KXMLBF5-26AUG271907KCTOR-TIE,F5 TIE wins — KC@TOR,tie,0.0,1.0,99.0,100.0,0.5,2.0,0.5,1.0,,,,,1.0,2026-08-28T00:44:42Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,LAD@ATL,LAD,ATL,7:15 PM ET,,,,unknown,,,,,,,,,,,,,,2026-08-28T00:44:42Z,none,F5_MARKET_ABSENT,F5_TIE_MARKET_UNMAPPED
2026-08-27,MIL@NYM,MIL,NYM,7:10 PM ET,KXMLBF5-26AUG271910MILNYM,KXMLBF5-26AUG271910MILNYM-MIL,F5 AWAY wins — MIL@NYM,away,99.0,100.0,0.0,1.0,99.5,99.0,99.5,100.0,,,,,100.0,2026-08-28T00:44:42Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,MIL@NYM,MIL,NYM,7:10 PM ET,KXMLBF5-26AUG271910MILNYM,KXMLBF5-26AUG271910MILNYM-NYM,F5 HOME wins — MIL@NYM,home,0.0,1.0,99.0,100.0,0.5,2.0,0.5,1.0,,,,,1.0,2026-08-28T00:44:42Z,high,ELIGIBLE,F5_MARKET_MAPPED_CONFIDENTLY
2026-08-27,MIL@NYM,MIL,NYM,7:10 PM ET,KXMLBF5-26AUG271910MILNYM,KXMLBF5-26AUG271910MILNYM-TIE,F5 TIE wins — MIL@NYM,tie,0.0,1.0,99.0,100.0,0.5,2.0,0.5,1.0,,,,,1.0,2026-08-28T00:44:42Z,high,TIE_PRESENT,F5_MARKET_MAPPED_CONFIDENTLY
